# SRC:3C279 DATE(MJD):57848 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
03.45694435      AZ     PV  -6341103104.0000   -344798592.0000  0.93197417   -144.7756  0.05428121
03.45694435      LM     PV  -6154275328.0000  -1266742528.0000  0.75630094   -122.6040  0.02346728
03.45972240      AP     AZ   2219907072.0000  -4235417344.0000  0.80211735   -147.1986  0.04732630
03.45972240      AP     LM   2032313984.0000  -3313451776.0000  1.15076842   -149.3311  0.02136101
03.45972240      AP     PV  -4121526784.0000  -4579741184.0000  2.25736531     61.2033  0.03177029
03.45972240      AZ     LM   -187605024.0000    921966976.0000  1.43972236    -25.3800  0.03475999
03.45972240      AZ     PV  -6341429760.0000   -344332992.0000  1.00343087   -142.8383  0.05199102
03.45972240      LM     PV  -6153853952.0000  -1266309504.0000  0.82786165   -113.5423  0.02450107
03.46250010      AP     AZ   2221465088.0000  -4235580416.0000  0.91936604   -148.5092  0.04831671
03.46250010      AP     PV  -4120313344.0000  -4579443712.0000  2.00715340     61.0698  0.03143275
03.46250010      AP     LM   2033094656.0000  -3313598976.0000  1.17130627   -149.2214  0.02080697
03.46250010      AZ     LM   -188361424.0000    921980608.0000  1.48658181    -18.6366  0.03550278
03.46250010      AZ     PV  -6341764608.0000   -343851520.0000  0.90464705   -130.7237  0.05313114
03.46250010      LM     PV  -6153385984.0000  -1265832704.0000  0.76154564   -111.9386  0.02346100
03.46527779      AP     LM   2033876992.0000  -3313746688.0000  1.10908798   -149.0031  0.02180902
03.46527779      AP     AZ   2223033088.0000  -4235744512.0000  0.82268475   -149.5865  0.04728944
03.46527779      AP     PV  -4119040256.0000  -4579132416.0000  2.03096868     61.3300  0.03132939
03.46527779      AZ     PV  -6342097920.0000   -343366112.0000  0.99639795   -135.1226  0.05434782
03.46527779      AZ     LM   -189142704.0000    921994752.0000  1.42840201    -23.1042  0.03473300
03.46527779      LM     PV  -6152939520.0000  -1265381632.0000  0.76293355   -116.7023  0.02345276
03.46805549      AP     AZ   2224572672.0000  -4235906304.0000  0.84710144   -148.0438  0.04690292
03.46805549      AP     LM   2034669696.0000  -3313896704.0000  1.07332412   -149.2271  0.02114402
03.46805549      AP     PV  -4117800960.0000  -4578830336.0000  2.05033344     62.0159  0.03087167
03.46805549      AZ     PV  -6342398464.0000   -342924192.0000  1.01380419   -135.9662  0.05436838
03.46805549      AZ     LM   -189905632.0000    922008576.0000  1.45295689    -17.7406  0.03400359
03.46805549      LM     PV  -6152492032.0000  -1264931968.0000  0.78011495   -115.6710  0.02344078
03.47083318      AP     LM   2035472896.0000  -3314049024.0000  1.10390519   -149.1577  0.02108003
03.47083318      AP     AZ   2226149120.0000  -4236071936.0000  0.79076716   -148.7108  0.04632023
03.47083318      AP     PV  -4116588544.0000  -4578534912.0000  2.12442513     61.0337  0.03100376
03.47083318      AZ     PV  -6342711808.0000   -342458464.0000  0.99171029   -141.5403  0.05319451
