# SRC:3C279 DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
02.74305564      AA     LM   1928285696.0000  -3324000000.0000  0.69824083   -121.6169  0.00376408
02.74305564      AA     PV  -4309843968.0000  -4665601024.0000  1.14314457     54.6949  0.00333769
02.74305564      AA     SP  -1691418752.0000   3367535872.0000  0.68343270     23.4567  0.00946217
02.74305564      AP     SP  -1691986432.0000   3369407232.0000  0.71690561    -87.0052  0.08271882
02.74305564      AP     LM   1927639168.0000  -3322126848.0000  0.69063708    128.8830  0.03024928
02.74305564      AP     PV  -4310468096.0000  -4663733760.0000  1.14532840    -52.8399  0.02624079
02.74305564      LM     SP  -3619652352.0000   6691538432.0000  0.28531828    148.5870  0.08870112
02.74305564      LM     PV  -6238120448.0000  -1341601280.0000  0.33274826    -86.3708  0.02935896
02.74305564      PV     SP   2618372608.0000   8033143808.0000  0.18602725   -113.1642  0.07843615
02.74583334      AA     SP  -1688407296.0000   3367659264.0000  0.66659341     24.5305  0.00998076
02.74583334      AA     LM   1929227264.0000  -3324141056.0000  0.70573711   -121.6032  0.00380167
02.74583334      AA     AP       619248.3750     -1869198.0000  7.97007435    109.7990  0.00342050
02.74583334      AA     PV  -4308919808.0000  -4665287168.0000  1.07016051     54.7036  0.00330347
02.74583334      AP     LM   1928618752.0000  -3322273280.0000  0.72942496    127.2582  0.03036291
02.74583334      AP     PV  -4309523456.0000  -4663412224.0000  1.05786649    -51.9495  0.02692042
02.74583334      AP     SP  -1688969088.0000   3369530880.0000  0.64272949    -86.7157  0.07776265
02.74583334      LM     PV  -6238135808.0000  -1341145344.0000  0.24007311    -94.6470  0.02995886
02.74583334      LM     SP  -3617618176.0000   6691798016.0000  0.35866935    171.7460  0.08482129
